num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,latitud,longitud,geometry,hora_minutos,cluster,street_name
2024S009251,14/03/2024,1900-01-01 21:15:00,CALL. CASALARREINA / AVDA. DAROCA,33,19,VICÁLVARO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,447744.0,4473178.0,N,,40.40757763881131,-3.6158611511571754,POINT (-3.6158611511571754 40.40757763881131),1275,204,calle de casalarreina
2024S009252,14/03/2024,1900-01-01 21:55:00,CALL. OXIGENO / PASEO. TALLERES,3,17,VILLAVERDE,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,,,440057.0,4466518.0,N,,40.347062834082976,-3.705823520939849,POINT (-3.705823520939849 40.347062834082976),1315,382,calle del doctor pérez domínguez
2024S009252,14/03/2024,1900-01-01 21:55:00,CALL. OXIGENO / PASEO. TALLERES,3,17,VILLAVERDE,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Mujer,,,440057.0,4466518.0,N,,40.347062834082976,-3.705823520939849,POINT (-3.705823520939849 40.347062834082976),1315,382,calle del doctor pérez domínguez
2024S009253,14/03/2024,1900-01-01 22:05:00,GTA. RUBEN DARIO / PASEO. EDUARDO DATO,1,7,CHAMBERÍ,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,2.0,Ingreso inferior o igual a 24 horas,441315.0,4476038.0,N,,40.432913542470544,-3.691888849621769,POINT (-3.691888849621769 40.432913542470544),1325,1018,almagro-rubén darío
2024S009253,14/03/2024,1900-01-01 22:05:00,GTA. RUBEN DARIO / PASEO. EDUARDO DATO,1,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,441315.0,4476038.0,N,,40.432913542470544,-3.691888849621769,POINT (-3.691888849621769 40.432913542470544),1325,1018,almagro-rubén darío
2024S009255,14/03/2024,1900-01-01 22:50:00,AVDA. AVIACION / CALL. JOAQUIN TURINA,121,10,LATINA,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 55 a 59 años,Hombre,,,434991.0,4469426.0,N,,40.37287998643767,-3.765766727546594,POINT (-3.765766727546594 40.37287998643767),1370,206,la fortuna-joaquín turina
2024S009255,14/03/2024,1900-01-01 22:50:00,AVDA. AVIACION / CALL. JOAQUIN TURINA,121,10,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,,,434991.0,4469426.0,N,,40.37287998643767,-3.765766727546594,POINT (-3.765766727546594 40.37287998643767),1370,206,la fortuna-joaquín turina
2024S009256,14/03/2024,1900-01-01 22:50:00,"CALL. OLVIDO, 77",77,12,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,,440378.0,4470589.0,N,,40.38375966120558,-3.7024246486993393,POINT (-3.7024246486993393 40.38375966120558),1370,-1,dolores barranco
2024S009256,14/03/2024,1900-01-01 22:50:00,"CALL. OLVIDO, 77",77,12,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,,440378.0,4470589.0,N,,40.38375966120558,-3.7024246486993393,POINT (-3.7024246486993393 40.38375966120558),1370,-1,dolores barranco
2024S009259,14/03/2024,1900-01-01 22:30:00,AVENIDA DE ANDALUCIA 40 CON M-40,40,12,USERA,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,441048.0,4468509.0,N,,40.36506954150086,-3.6943393663941584,POINT (-3.6943393663941584 40.36506954150086),1350,492,avenida de andalucía
2024S009259,14/03/2024,1900-01-01 22:30:00,AVENIDA DE ANDALUCIA 40 CON M-40,40,12,USERA,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,441048.0,4468509.0,N,,40.36506954150086,-3.6943393663941584,POINT (-3.6943393663941584 40.36506954150086),1350,492,avenida de andalucía
2024S009260,15/03/2024,1900-01-01 00:00:00,"CALL. SAN HERMENEGILDO, 6",6,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,,,440021.0,4475542.0,N,,40.4283530488516,-3.7070970562609302,POINT (-3.7070970562609302 40.4283530488516),0,-1,calle de montserrat
2024S009260,15/03/2024,1900-01-01 00:00:00,"CALL. SAN HERMENEGILDO, 6",6,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,,440021.0,4475542.0,N,,40.4283530488516,-3.7070970562609302,POINT (-3.7070970562609302 40.4283530488516),0,-1,calle de montserrat
2024S009263,15/03/2024,1900-01-01 00:33:00,CALL. DIEGO DE LEON / CALL. SERRANO,2,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14.0,Sin asistencia sanitaria,441805.0,4476279.0,N,,40.435119013788274,-3.686134273130271,POINT (-3.686134273130271 40.435119013788274),33,1097,serrano-diego de león
2024S009263,15/03/2024,1900-01-01 00:33:00,CALL. DIEGO DE LEON / CALL. SERRANO,2,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14.0,Sin asistencia sanitaria,441805.0,4476279.0,N,,40.435119013788274,-3.686134273130271,POINT (-3.686134273130271 40.435119013788274),33,1097,serrano-diego de león
2024S009263,15/03/2024,1900-01-01 00:33:00,CALL. DIEGO DE LEON / CALL. SERRANO,2,4,SALAMANCA,Alcance,Despejado,Turismo,Pasajero,De 35 a 39 años,Mujer,,,441805.0,4476279.0,N,,40.435119013788274,-3.686134273130271,POINT (-3.686134273130271 40.435119013788274),33,1097,serrano-diego de león
2024S009263,15/03/2024,1900-01-01 00:33:00,CALL. DIEGO DE LEON / CALL. SERRANO,2,4,SALAMANCA,Alcance,Despejado,Turismo,Pasajero,De 55 a 59 años,Hombre,,,441805.0,4476279.0,N,,40.435119013788274,-3.686134273130271,POINT (-3.686134273130271 40.435119013788274),33,1097,serrano-diego de león
2024S009273,15/03/2024,1900-01-01 04:15:00,"CALL. NUEVE MERCAMADRID, 6",6,18,VILLA DE VALLECAS,Colisión fronto-lateral,,Tractocamión,Conductor,De 40 a 44 años,Hombre,,,443034.0,4467585.0,N,,40.35688363814308,-3.6708671935526316,POINT (-3.6708671935526316 40.35688363814308),255,-1,calle nueve mercamadrid
2024S009273,15/03/2024,1900-01-01 04:15:00,"CALL. NUEVE MERCAMADRID, 6",6,18,VILLA DE VALLECAS,Colisión fronto-lateral,,Tractocamión,Conductor,De 50 a 54 años,Hombre,,,443034.0,4467585.0,N,,40.35688363814308,-3.6708671935526316,POINT (-3.6708671935526316 40.35688363814308),255,-1,calle nueve mercamadrid
2024S009274,15/03/2024,1900-01-01 05:00:00,"CALL. GENERAL ZABALA, 12",12,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14.0,Sin asistencia sanitaria,442690.0,4477217.0,N,,40.44363043114481,-3.6757851930689367,POINT (-3.6757851930689367 40.44363043114481),300,-1,lópez de hoyos-cartagena
2024S009274,15/03/2024,1900-01-01 05:00:00,"CALL. GENERAL ZABALA, 12",12,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 18 a 20 años,Mujer,,,442690.0,4477217.0,N,,40.44363043114481,-3.6757851930689367,POINT (-3.6757851930689367 40.44363043114481),300,-1,lópez de hoyos-cartagena
2024S009275,14/03/2024,1900-01-01 13:50:00,"CALL. MARQUES DE URQUIJO, 1",1,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,,,439215.0,4475781.0,N,,40.43044755963164,-3.7166212056047487,POINT (-3.7166212056047487 40.43044755963164),830,1353,argüelles
2024S009275,14/03/2024,1900-01-01 13:50:00,"CALL. MARQUES DE URQUIJO, 1",1,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,,,439215.0,4475781.0,N,,40.43044755963164,-3.7166212056047487,POINT (-3.7166212056047487 40.43044755963164),830,1353,argüelles
2024S009278,15/03/2024,1900-01-01 08:00:00,PASEO. SAN FRANCISCO DE SALES / CALL. GENERAL IBAÑEZ DE IBERO,48,7,CHAMBERÍ,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,14.0,Sin asistencia sanitaria,439742.0,4477276.0,N,,40.44395349990653,-3.7105503948878944,POINT (-3.7105503948878944 40.44395349990653),480,1054,paseo de san francisco de sales
2024S009278,15/03/2024,1900-01-01 08:00:00,PASEO. SAN FRANCISCO DE SALES / CALL. GENERAL IBAÑEZ DE IBERO,48,7,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,14.0,Sin asistencia sanitaria,439742.0,4477276.0,N,,40.44395349990653,-3.7105503948878944,POINT (-3.7105503948878944 40.44395349990653),480,1054,paseo de san francisco de sales
2024S009279,15/03/2024,1900-01-01 07:40:00,"CALL. NICOLASA GOMEZ, 87",87,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 30 a 34 años,Mujer,7.0,Asistencia sanitaria sólo en el lugar del accidente,448079.0,4476675.0,N,,40.43910176753631,-3.612198776375605,POINT (-3.612198776375605 40.43910176753631),460,-1,lucano-aquiles
2024S009279,15/03/2024,1900-01-01 07:40:00,"CALL. NICOLASA GOMEZ, 87",87,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 45 a 49 años,Hombre,14.0,Sin asistencia sanitaria,448079.0,4476675.0,N,,40.43910176753631,-3.612198776375605,POINT (-3.612198776375605 40.43910176753631),460,-1,lucano-aquiles
2024S009279,15/03/2024,1900-01-01 07:40:00,"CALL. NICOLASA GOMEZ, 87",87,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Pasajero,De 45 a 49 años,Mujer,14.0,Sin asistencia sanitaria,448079.0,4476675.0,N,,40.43910176753631,-3.612198776375605,POINT (-3.612198776375605 40.43910176753631),460,-1,lucano-aquiles
2024S009280,15/03/2024,1900-01-01 08:15:00,"AUTOV. M-30, 04NC60",04NC60,5,CHAMARTÍN,Alcance,Despejado,Furgoneta,Conductor,De 55 a 59 años,Hombre,,,443950.0,4477359.0,N,,40.4449955352399,-3.660941066364612,POINT (-3.660941066364612 40.4449955352399),495,1232,avenida de américa
2024S009280,15/03/2024,1900-01-01 08:15:00,"AUTOV. M-30, 04NC60",04NC60,5,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,,,443950.0,4477359.0,N,,40.4449955352399,-3.660941066364612,POINT (-3.660941066364612 40.4449955352399),495,1232,avenida de américa
2024S009281,15/03/2024,1900-01-01 08:00:00,"GTA. VALDEPERDICES, 0",0,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,,446448.0,4469791.0,N,,40.376983004988396,-3.6308494408515046,POINT (-3.6308494408515046 40.376983004988396),480,422,carretera de villaverde a vallecas
2024S009282,15/03/2024,1900-01-01 09:20:00,AVDA. LOS ROSALES / AVDA. ANDALUCIA,9,12,USERA,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,,,441090.0,4468890.0,N,,40.36850477469319,-3.6938799202489276,POINT (-3.6938799202489276 40.36850477469319),560,509,avenida de andalucía-avenida los rosales
2024S009282,15/03/2024,1900-01-01 09:20:00,AVDA. LOS ROSALES / AVDA. ANDALUCIA,9,12,USERA,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,,,441090.0,4468890.0,N,,40.36850477469319,-3.6938799202489276,POINT (-3.6938799202489276 40.36850477469319),560,509,avenida de andalucía-avenida los rosales
2024S009283,15/03/2024,1900-01-01 08:50:00,PASEO. JUAN XXIII / AVDA. GREGORIO DEL AMO,40,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 60 a 64 años,Hombre,,,439110.0,4477607.0,N,,40.446889235309,-3.718033992111192,POINT (-3.718033992111192 40.446889235309),530,266,vicente aleixandre
2024S009283,15/03/2024,1900-01-01 08:50:00,PASEO. JUAN XXIII / AVDA. GREGORIO DEL AMO,40,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,,,439110.0,4477607.0,N,,40.446889235309,-3.718033992111192,POINT (-3.718033992111192 40.446889235309),530,266,vicente aleixandre
2024S009284,15/03/2024,1900-01-01 08:30:00,CALL. ULISES / CALL. ARTURO SORIA,2,15,CIUDAD LINEAL,Atropello a persona,Despejado,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,14.0,Sin asistencia sanitaria,444362.0,4478569.0,N,,40.45592350296393,-3.656189086620405,POINT (-3.656189086620405 40.45592350296393),510,819,ulises-arturo soria
2024S009284,15/03/2024,1900-01-01 08:30:00,CALL. ULISES / CALL. ARTURO SORIA,2,15,CIUDAD LINEAL,Atropello a persona,Despejado,Motocicleta > 125cc,Pasajero,De 30 a 34 años,Mujer,14.0,Sin asistencia sanitaria,444362.0,4478569.0,N,,40.45592350296393,-3.656189086620405,POINT (-3.656189086620405 40.45592350296393),510,819,ulises-arturo soria
2024S009284,15/03/2024,1900-01-01 08:30:00,CALL. ULISES / CALL. ARTURO SORIA,2,15,CIUDAD LINEAL,Atropello a persona,Despejado,Motocicleta > 125cc,Peatón,De 60 a 64 años,Hombre,6.0,Asistencia sanitaria inmediata en centro de salud o mutua,444362.0,4478569.0,N,,40.45592350296393,-3.656189086620405,POINT (-3.656189086620405 40.45592350296393),510,819,ulises-arturo soria
2024S009286,15/03/2024,1900-01-01 09:35:00,GTA. LOPEZ DE HOYOS / CALL. FRANCISCO SILVELA,8,5,CHAMARTÍN,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 25 a 29 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,442307.0,4476846.0,N,,40.440261798396556,-3.680267440125063,POINT (-3.680267440125063 40.440261798396556),575,1100,francisco silvela-príncipe de vergara
2024S009286,15/03/2024,1900-01-01 09:35:00,GTA. LOPEZ DE HOYOS / CALL. FRANCISCO SILVELA,8,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,14.0,Sin asistencia sanitaria,442307.0,4476846.0,N,,40.440261798396556,-3.680267440125063,POINT (-3.680267440125063 40.440261798396556),575,1100,francisco silvela-príncipe de vergara
2024S009287,15/03/2024,1900-01-01 09:45:00,PASEO. EDUARDO DATO / GTA. RUBEN DARIO,23,7,CHAMBERÍ,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 40 a 44 años,Mujer,2.0,Ingreso inferior o igual a 24 horas,441331.0,4476046.0,N,,40.43298673896516,-3.6917009631270408,POINT (-3.6917009631270408 40.43298673896516),585,1018,almagro-rubén darío
2024S009287,15/03/2024,1900-01-01 09:45:00,PASEO. EDUARDO DATO / GTA. RUBEN DARIO,23,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14.0,Sin asistencia sanitaria,441331.0,4476046.0,N,,40.43298673896516,-3.6917009631270408,POINT (-3.6917009631270408 40.43298673896516),585,1018,almagro-rubén darío
2024S009288,15/03/2024,1900-01-01 10:28:00,"CALL. EMBAJADORES, 161",161,2,ARGANZUELA,Atropello a persona,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14.0,Sin asistencia sanitaria,440975.0,4471879.0,N,,40.395423171113336,-3.695511247889969,POINT (-3.695511247889969 40.395423171113336),628,925,beata
2024S009288,15/03/2024,1900-01-01 10:28:00,"CALL. EMBAJADORES, 161",161,2,ARGANZUELA,Atropello a persona,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,440975.0,4471879.0,N,,40.395423171113336,-3.695511247889969,POINT (-3.695511247889969 40.395423171113336),628,925,beata
2024S009288,15/03/2024,1900-01-01 10:28:00,"CALL. EMBAJADORES, 161",161,2,ARGANZUELA,Atropello a persona,Despejado,Turismo,Peatón,Más de 74 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,440975.0,4471879.0,N,,40.395423171113336,-3.695511247889969,POINT (-3.695511247889969 40.395423171113336),628,925,beata
2024S009289,14/03/2024,1900-01-01 08:39:00,"CALL. ALHONDIGA, 22",22,21,BARAJAS,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,Desconocido,Desconocido,,,450750.0,4480895.0,N,,40.477280640255216,-3.581034104087504,POINT (-3.581034104087504 40.477280640255216),519,-1,avenida de logroño
2024S009289,14/03/2024,1900-01-01 08:39:00,"CALL. ALHONDIGA, 22",22,21,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,450750.0,4480895.0,N,,40.477280640255216,-3.581034104087504,POINT (-3.581034104087504 40.477280640255216),519,-1,avenida de logroño
2024S009291,15/03/2024,1900-01-01 11:50:00,PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA,2,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Camión rígido,Conductor,De 25 a 29 años,Hombre,14.0,Sin asistencia sanitaria,441817.0,4478134.0,N,,40.451830552543704,-3.686162704337528,POINT (-3.686162704337528 40.451830552543704),710,955,concha espina - pza. sagrados corazones
2024S009291,15/03/2024,1900-01-01 11:50:00,PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA,2,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Camión rígido,Pasajero,De 55 a 59 años,Hombre,,,441817.0,4478134.0,N,,40.451830552543704,-3.686162704337528,POINT (-3.686162704337528 40.451830552543704),710,955,concha espina - pza. sagrados corazones
2024S009291,15/03/2024,1900-01-01 11:50:00,PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA,2,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14.0,Sin asistencia sanitaria,441817.0,4478134.0,N,,40.451830552543704,-3.686162704337528,POINT (-3.686162704337528 40.451830552543704),710,955,concha espina - pza. sagrados corazones
2024S009291,15/03/2024,1900-01-01 11:50:00,PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA,2,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,14.0,Sin asistencia sanitaria,441817.0,4478134.0,N,,40.451830552543704,-3.686162704337528,POINT (-3.686162704337528 40.451830552543704),710,955,concha espina - pza. sagrados corazones
2024S009293,13/03/2024,1900-01-01 12:40:00,"CALL. FUENCARRAL, 71",71,1,CENTRO,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,440556.0,4475134.0,N,,40.42471599811142,-3.7007522021252295,POINT (-3.7007522021252295 40.42471599811142),760,-1,calle de fuencarral
2024S009293,13/03/2024,1900-01-01 12:40:00,"CALL. FUENCARRAL, 71",71,1,CENTRO,Alcance,Despejado,Turismo,Conductor,Más de 74 años,Hombre,,,440556.0,4475134.0,N,,40.42471599811142,-3.7007522021252295,POINT (-3.7007522021252295 40.42471599811142),760,-1,calle de fuencarral
2024S009294,15/03/2024,1900-01-01 08:35:00,"PASEO. CASTELLANA, 181",181,6,TETUÁN,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,6.0,Asistencia sanitaria inmediata en centro de salud o mutua,441502.0,4479406.0,N,,40.46326717107183,-3.6899945212378555,POINT (-3.6899945212378555 40.46326717107183),515,-1,castellana - rosario pino
2024S009294,15/03/2024,1900-01-01 08:35:00,"PASEO. CASTELLANA, 181",181,6,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14.0,Sin asistencia sanitaria,441502.0,4479406.0,N,,40.46326717107183,-3.6899945212378555,POINT (-3.6899945212378555 40.46326717107183),515,-1,castellana - rosario pino
2024S009294,15/03/2024,1900-01-01 08:35:00,"PASEO. CASTELLANA, 181",181,6,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14.0,Sin asistencia sanitaria,441502.0,4479406.0,N,,40.46326717107183,-3.6899945212378555,POINT (-3.6899945212378555 40.46326717107183),515,-1,castellana - rosario pino
2024S009295,15/03/2024,1900-01-01 11:00:00,"CALL. JORGE JUAN, 82",82,4,SALAMANCA,Colisión lateral,Despejado,Furgoneta,Conductor,De 55 a 59 años,Hombre,,,442726.0,4474965.0,N,,40.423345771992494,-3.6751577749100015,POINT (-3.6751577749100015 40.423345771992494),660,-1,jorge juan-felipe ii
2024S009295,15/03/2024,1900-01-01 11:00:00,"CALL. JORGE JUAN, 82",82,4,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,,,442726.0,4474965.0,N,,40.423345771992494,-3.6751577749100015,POINT (-3.6751577749100015 40.423345771992494),660,-1,jorge juan-felipe ii
2024S009296,15/03/2024,1900-01-01 12:25:00,CALL. VIRGEN DE LAS VIÑAS / AVDA. SANTA EUGENIA,17,18,VILLA DE VALLECAS,Alcance,Despejado,Furgoneta,Conductor,De 30 a 34 años,Hombre,,,448283.0,4470148.0,N,,40.380315006064876,-3.609263054822373,POINT (-3.609263054822373 40.380315006064876),745,124,avenida santa eugenia-virgen las viñas
2024S009296,15/03/2024,1900-01-01 12:25:00,CALL. VIRGEN DE LAS VIÑAS / AVDA. SANTA EUGENIA,17,18,VILLA DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,14.0,Sin asistencia sanitaria,448283.0,4470148.0,N,,40.380315006064876,-3.609263054822373,POINT (-3.609263054822373 40.380315006064876),745,124,avenida santa eugenia-virgen las viñas
2024S009298,15/03/2024,1900-01-01 13:10:00,"INTER. CHAMARTIN, 0",0,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,,442091.0,4480325.0,N,,40.471587180002714,-3.6831315084113374,POINT (-3.6831315084113374 40.471587180002714),790,826,chamartín
2024S009298,15/03/2024,1900-01-01 13:10:00,"INTER. CHAMARTIN, 0",0,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,,,442091.0,4480325.0,N,,40.471587180002714,-3.6831315084113374,POINT (-3.6831315084113374 40.471587180002714),790,826,chamartín
2024S009299,15/03/2024,1900-01-01 12:40:00,"CALL. CULLERA, 15",15,10,LATINA,Colisión lateral,,Turismo,Conductor,De 35 a 39 años,Mujer,,,436652.0,4472010.0,N,,40.39628567979785,-3.7464596712684437,POINT (-3.7464596712684437 40.39628567979785),760,-1,calle de cullera
2024S009299,15/03/2024,1900-01-01 12:40:00,"CALL. CULLERA, 15",15,10,LATINA,Colisión lateral,,Turismo,Conductor,Desconocido,Desconocido,,,436652.0,4472010.0,N,,40.39628567979785,-3.7464596712684437,POINT (-3.7464596712684437 40.39628567979785),760,-1,calle de cullera
