num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,latitud,longitud,geometry,hora_minutos,cluster,street_name
2024S004956,08/02/2024,1900-01-01 19:20:00,"AVDA. DAROCA, 91",91,15,CIUDAD LINEAL,Colisión fronto-lateral,Lluvia débil,Todo terreno,Conductor,De 55 a 59 años,Mujer,14.0,Sin asistencia sanitaria,445100.0,4475188.0,N,,40.42551471362823,-3.6471935555214703,POINT (-3.6471935555214703 40.42551471362823),1160,788,calle de santa genoveva
2024S004956,08/02/2024,1900-01-01 19:20:00,"AVDA. DAROCA, 91",91,15,CIUDAD LINEAL,Colisión fronto-lateral,Lluvia débil,Todo terreno,Pasajero,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,445100.0,4475188.0,N,,40.42551471362823,-3.6471935555214703,POINT (-3.6471935555214703 40.42551471362823),1160,788,calle de santa genoveva
2024S004957,08/02/2024,1900-01-01 19:44:00,"AVDA. LOGROÑO, 335",335,21,BARAJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 65 a 69 años,Mujer,14.0,Sin asistencia sanitaria,450653.0,4480461.0,N,,40.4733651519079,-3.5821446512624995,POINT (-3.5821446512624995 40.4733651519079),1184,49,calle del timón
2024S004957,08/02/2024,1900-01-01 19:44:00,"AVDA. LOGROÑO, 335",335,21,BARAJAS,Colisión fronto-lateral,Lluvia débil,VMU eléctrico,Conductor,De 18 a 20 años,Hombre,14.0,Sin asistencia sanitaria,450653.0,4480461.0,N,,40.4733651519079,-3.5821446512624995,POINT (-3.5821446512624995 40.4733651519079),1184,49,calle del timón
2024S004958,07/02/2024,1900-01-01 20:20:00,CALL. ALCALDE SAINZ DE BARANDA / AVDA. MENENDEZ PELAYO,2,3,RETIRO,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,1.0,Atención en urgencias sin posterior ingreso,442477.0,4474259.0,N,,40.41696858307679,-3.6780289875542063,POINT (-3.6780289875542063 40.41696858307679),1220,852,menéndez pelayo-sainz de baranda
2024S004958,07/02/2024,1900-01-01 20:20:00,CALL. ALCALDE SAINZ DE BARANDA / AVDA. MENENDEZ PELAYO,2,3,RETIRO,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14.0,Sin asistencia sanitaria,442477.0,4474259.0,N,,40.41696858307679,-3.6780289875542063,POINT (-3.6780289875542063 40.41696858307679),1220,852,menéndez pelayo-sainz de baranda
2024S004959,08/02/2024,1900-01-01 19:36:00,CALL. VIA LUSITANA / CALL. REAL,150,11,CARABANCHEL,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,436844.0,4468317.0,N,,40.36303205999882,-3.7438314353528703,POINT (-3.7438314353528703 40.36303205999882),1176,356,la peseta-vía lusitana
2024S004959,08/02/2024,1900-01-01 19:36:00,CALL. VIA LUSITANA / CALL. REAL,150,11,CARABANCHEL,Alcance,Despejado,Motocicleta hasta 125cc,Pasajero,De 25 a 29 años,Hombre,14.0,Sin asistencia sanitaria,436844.0,4468317.0,N,,40.36303205999882,-3.7438314353528703,POINT (-3.7438314353528703 40.36303205999882),1176,356,la peseta-vía lusitana
2024S004959,08/02/2024,1900-01-01 19:36:00,CALL. VIA LUSITANA / CALL. REAL,150,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,436844.0,4468317.0,N,,40.36303205999882,-3.7438314353528703,POINT (-3.7438314353528703 40.36303205999882),1176,356,la peseta-vía lusitana
2024S004961,08/02/2024,1900-01-01 19:05:00,"AUTOV. M-30, 09XC64",09XC64,3,RETIRO,Alcance,,,Conductor,Desconocido,Desconocido,,,443412.0,4472631.0,,,40.402366763496026,-3.6668639887130063,POINT (-3.6668639887130063 40.402366763496026),1145,1244,avenida de la paz
2024S004961,08/02/2024,1900-01-01 19:05:00,"AUTOV. M-30, 09XC64",09XC64,3,RETIRO,Alcance,,Turismo,Conductor,De 30 a 34 años,Mujer,,,443412.0,4472631.0,N,,40.402366763496026,-3.6668639887130063,POINT (-3.6668639887130063 40.402366763496026),1145,1244,avenida de la paz
2024S004962,08/02/2024,1900-01-01 20:22:00,"CALL. PICO COLLARADA, 1",1,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,De 30 a 34 años,Hombre,,,443283.0,4471107.0,N,,40.38862892382643,-3.668248353564018,POINT (-3.668248353564018 40.38862892382643),1222,-1,calle de callejo
2024S004962,08/02/2024,1900-01-01 20:22:00,"CALL. PICO COLLARADA, 1",1,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,,,443283.0,4471107.0,N,,40.38862892382643,-3.668248353564018,POINT (-3.668248353564018 40.38862892382643),1222,-1,calle de callejo
2024S004963,08/02/2024,1900-01-01 20:05:00,"AVDA. MONFORTE DE LEMOS, 68",68,8,FUENCARRAL-EL PARDO,Caída,Lluvia débil,Ciclomotor,Conductor,De 30 a 34 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,439464.0,4480986.0,N,,40.47735440460298,-3.7141821303669666,POINT (-3.7141821303669666 40.47735440460298),1205,-1,monforte de lemos-ganapanes
2024S004964,08/02/2024,1900-01-01 19:30:00,"CALL. VIA DE LOS POBLADOS, 19",19,16,HORTALEZA,Alcance,Despejado,,Conductor,Desconocido,Desconocido,,,446719.0,4480071.0,N,,40.46960877786246,-3.6285185871341072,POINT (-3.6285185871341072 40.46960877786246),1170,-1,calle de tomás redondo
2024S004964,08/02/2024,1900-01-01 19:30:00,"CALL. VIA DE LOS POBLADOS, 19",19,16,HORTALEZA,Alcance,Despejado,Todo terreno,Conductor,De 50 a 54 años,Mujer,14.0,Sin asistencia sanitaria,446719.0,4480071.0,N,,40.46960877786246,-3.6285185871341072,POINT (-3.6285185871341072 40.46960877786246),1170,-1,calle de tomás redondo
2024S004965,08/02/2024,1900-01-01 20:00:00,"AUTOV. M-30, CALZADA 1 LATERAL PK 5,200",05NL20,4,SALAMANCA,Alcance,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Mujer,7.0,Asistencia sanitaria sólo en el lugar del accidente,444067.0,4476788.0,N,,40.43985955332944,-3.65951121578668,POINT (-3.65951121578668 40.43985955332944),1200,-1,calzada lateral m-30
2024S004965,08/02/2024,1900-01-01 20:00:00,"AUTOV. M-30, CALZADA 1 LATERAL PK 5,200",05NL20,4,SALAMANCA,Alcance,Lluvia débil,Turismo,Conductor,De 50 a 54 años,Mujer,14.0,Sin asistencia sanitaria,444067.0,4476788.0,N,,40.43985955332944,-3.65951121578668,POINT (-3.65951121578668 40.43985955332944),1200,-1,calzada lateral m-30
2024S004966,08/02/2024,1900-01-01 20:15:00,"PASEO. ESPERANZA, 31",31,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,Ingreso inferior o igual a 24 horas,440268.0,4472399.0,N,,40.400057185362634,-3.7038902562827083,POINT (-3.7038902562827083 40.400057185362634),1215,-1,paseo de la esperanza
2024S004966,08/02/2024,1900-01-01 20:15:00,"PASEO. ESPERANZA, 31",31,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,14.0,Sin asistencia sanitaria,440268.0,4472399.0,N,,40.400057185362634,-3.7038902562827083,POINT (-3.7038902562827083 40.400057185362634),1215,-1,paseo de la esperanza
2024S004966,08/02/2024,1900-01-01 20:15:00,"PASEO. ESPERANZA, 31",31,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Turismo,Pasajero,De 25 a 29 años,Mujer,14.0,Sin asistencia sanitaria,440268.0,4472399.0,N,,40.400057185362634,-3.7038902562827083,POINT (-3.7038902562827083 40.400057185362634),1215,-1,paseo de la esperanza
2024S004967,08/02/2024,1900-01-01 16:25:00,AVDA. NUESTRA SEÑORA DE FATIMA / CALL. MONSEÑOR OSCAR ROMERO,42,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,,,436536.0,4470519.0,N,,40.382845285401345,-3.747677886593005,POINT (-3.747677886593005 40.382845285401345),985,670,polideportivo la mina
2024S004967,08/02/2024,1900-01-01 16:25:00,AVDA. NUESTRA SEÑORA DE FATIMA / CALL. MONSEÑOR OSCAR ROMERO,42,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,436536.0,4470519.0,N,,40.382845285401345,-3.747677886593005,POINT (-3.747677886593005 40.382845285401345),985,670,polideportivo la mina
2024S004968,08/02/2024,1900-01-01 21:05:00,PLAZA. GRECIA / AVDA. ARCENTALES,2,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 50 a 54 años,Hombre,14.0,Sin asistencia sanitaria,448418.0,4476248.0,N,,40.43527618768255,-3.6081671907361463,POINT (-3.6081671907361463 40.43527618768255),1265,351,junta municipal san blas-canillejas
2024S004968,08/02/2024,1900-01-01 21:05:00,PLAZA. GRECIA / AVDA. ARCENTALES,2,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 50 a 54 años,Mujer,14.0,Sin asistencia sanitaria,448418.0,4476248.0,N,,40.43527618768255,-3.6081671907361463,POINT (-3.6081671907361463 40.43527618768255),1265,351,junta municipal san blas-canillejas
2024S004969,08/02/2024,1900-01-01 20:50:00,"CALL. MARIA BARRIENTOS, 12",12,17,VILLAVERDE,Colisión lateral,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,,,441741.0,4467263.0,N,,40.353893545893555,-3.686063944603379,POINT (-3.686063944603379 40.353893545893555),1250,293,campos ibáñez-paseo de la estación
2024S004969,08/02/2024,1900-01-01 20:50:00,"CALL. MARIA BARRIENTOS, 12",12,17,VILLAVERDE,Colisión lateral,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,,,441741.0,4467263.0,N,,40.353893545893555,-3.686063944603379,POINT (-3.686063944603379 40.353893545893555),1250,293,campos ibáñez-paseo de la estación
2024S004970,08/02/2024,1900-01-01 21:00:00,CALL. FRANCISCO UMBRAL / AVDA. LAS FUERZAS ARMADAS,2,21,BARAJAS,Otro,,Turismo,Conductor,De 55 a 59 años,Hombre,,,447039.0,4481457.0,N,,40.48211505447741,-3.6248597274614065,POINT (-3.6248597274614065 40.48211505447741),1260,-1,glorieta de isidro gonzález velázquez
2024S004971,05/02/2024,1900-01-01 20:40:00,CALLE PADRE CLARET/CALLE LUIS DE SALAZAR,8,5,CHAMARTÍN,Atropello a persona,Lluvia débil,Turismo,Conductor,De 30 a 34 años,Mujer,14.0,Sin asistencia sanitaria,443636.0,4477460.0,N,,40.445884165572664,-3.6646524782362015,POINT (-3.6646524782362015 40.445884165572664),1240,-1,calle del padre claret
2024S004971,05/02/2024,1900-01-01 20:40:00,CALLE PADRE CLARET/CALLE LUIS DE SALAZAR,8,5,CHAMARTÍN,Atropello a persona,Lluvia débil,Turismo,Peatón,De 50 a 54 años,Mujer,5.0,Asistencia sanitaria ambulatoria con posterioridad,443636.0,4477460.0,N,,40.445884165572664,-3.6646524782362015,POINT (-3.6646524782362015 40.445884165572664),1240,-1,calle del padre claret
2024S004972,08/02/2024,1900-01-01 21:05:00,CALL. NUESTRA SEÑORA DE VALVERDE / CALL. DOCTOR JUAN BRAVO,14,8,FUENCARRAL-EL PARDO,Colisión lateral,Lluvia débil,Ciclomotor,Conductor,De 21 a 24 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,441770.0,4482759.0,N,,40.49349118495538,-3.687141525848288,POINT (-3.687141525848288 40.49349118495538),1265,291,calle doctor juan bravo
2024S004972,08/02/2024,1900-01-01 21:05:00,CALL. NUESTRA SEÑORA DE VALVERDE / CALL. DOCTOR JUAN BRAVO,14,8,FUENCARRAL-EL PARDO,Colisión lateral,Lluvia débil,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,441770.0,4482759.0,N,,40.49349118495538,-3.687141525848288,POINT (-3.687141525848288 40.49349118495538),1265,291,calle doctor juan bravo
2024S004973,08/02/2024,1900-01-01 21:45:00,"AVDA. GUADALAJARA, 28",28,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,,,447788.0,4474701.0,N,,40.42130055074674,-3.6154676180440624,POINT (-3.6154676180440624 40.42130055074674),1305,319,calle república eslovaca
2024S004973,08/02/2024,1900-01-01 21:45:00,"AVDA. GUADALAJARA, 28",28,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,14.0,Sin asistencia sanitaria,447788.0,4474701.0,N,,40.42130055074674,-3.6154676180440624,POINT (-3.6154676180440624 40.42130055074674),1305,319,calle república eslovaca
2024S004973,08/02/2024,1900-01-01 21:45:00,"AVDA. GUADALAJARA, 28",28,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Pasajero,De 25 a 29 años,Mujer,14.0,Sin asistencia sanitaria,447788.0,4474701.0,N,,40.42130055074674,-3.6154676180440624,POINT (-3.6154676180440624 40.42130055074674),1305,319,calle república eslovaca
2024S004973,08/02/2024,1900-01-01 21:45:00,"AVDA. GUADALAJARA, 28",28,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Pasajero,Menor de 5 años,Mujer,14.0,Sin asistencia sanitaria,447788.0,4474701.0,N,,40.42130055074674,-3.6154676180440624,POINT (-3.6154676180440624 40.42130055074674),1305,319,calle república eslovaca
2024S004974,08/02/2024,1900-01-01 21:23:00,CALL. CEA BERMUDEZ / CALL. GAZTAMBIDE,59,7,CHAMBERÍ,Colisión fronto-lateral,Lluvia débil,Ciclomotor,Conductor,De 21 a 24 años,Hombre,2.0,Ingreso inferior o igual a 24 horas,439340.0,4476735.0,N,,40.439050717877336,-3.71523869392945,POINT (-3.71523869392945 40.439050717877336),1283,1068,cristo rey
2024S004974,08/02/2024,1900-01-01 21:23:00,CALL. CEA BERMUDEZ / CALL. GAZTAMBIDE,59,7,CHAMBERÍ,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,14.0,Sin asistencia sanitaria,439340.0,4476735.0,N,,40.439050717877336,-3.71523869392945,POINT (-3.71523869392945 40.439050717877336),1283,1068,cristo rey
2024S004975,08/02/2024,1900-01-01 21:40:00,"CALL. JEREZ, 3",3,5,CHAMARTÍN,Colisión lateral,,Turismo,Conductor,De 35 a 39 años,Hombre,,,442522.0,4479504.0,N,,40.46422118724456,-3.677973118921755,POINT (-3.677973118921755 40.46422118724456),1300,-1,calle san telmo
2024S004975,08/02/2024,1900-01-01 21:40:00,"CALL. JEREZ, 3",3,5,CHAMARTÍN,Colisión lateral,,Turismo,Conductor,Desconocido,Desconocido,,,442522.0,4479504.0,N,,40.46422118724456,-3.677973118921755,POINT (-3.677973118921755 40.46422118724456),1300,-1,calle san telmo
2024S004976,08/02/2024,1900-01-01 21:40:00,AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40,167,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 30 a 34 años,Mujer,14.0,Sin asistencia sanitaria,448184.0,4474367.0,N,,40.418316421011475,-3.610772666806848,POINT (-3.610772666806848 40.418316421011475),1300,330,calle de sofía
2024S004976,08/02/2024,1900-01-01 21:40:00,AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40,167,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 50 a 54 años,Mujer,7.0,Asistencia sanitaria sólo en el lugar del accidente,448184.0,4474367.0,N,,40.418316421011475,-3.610772666806848,POINT (-3.610772666806848 40.418316421011475),1300,330,calle de sofía
2024S004977,08/02/2024,1900-01-01 21:30:00,"CALL. HERMANOS GARCIA NOBLEJAS, 28",28,15,CIUDAD LINEAL,Caída,Despejado,Autobús articulado,Conductor,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,446048.0,4476235.0,N,,40.43500870841704,-3.6361074974004044,POINT (-3.6361074974004044 40.43500870841704),1290,452,vital aza-albasanz
2024S004977,08/02/2024,1900-01-01 21:30:00,"CALL. HERMANOS GARCIA NOBLEJAS, 28",28,15,CIUDAD LINEAL,Caída,Despejado,Autobús articulado,Pasajero,De 60 a 64 años,Mujer,7.0,Asistencia sanitaria sólo en el lugar del accidente,446048.0,4476235.0,N,,40.43500870841704,-3.6361074974004044,POINT (-3.6361074974004044 40.43500870841704),1290,452,vital aza-albasanz
2024S004978,08/02/2024,1900-01-01 21:50:00,CALL. JOSE ABASCAL / CALL. VARGAS,29,7,CHAMBERÍ,Colisión lateral,Lluvia débil,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,14.0,Sin asistencia sanitaria,440747.0,4476659.0,N,,40.438467521109324,-3.6986429315206273,POINT (-3.6986429315206273 40.438467521109324),1310,-1,alonso cano
2024S004978,08/02/2024,1900-01-01 21:50:00,CALL. JOSE ABASCAL / CALL. VARGAS,29,7,CHAMBERÍ,Colisión lateral,Lluvia débil,Turismo,Conductor,De 30 a 34 años,Hombre,5.0,Asistencia sanitaria ambulatoria con posterioridad,440747.0,4476659.0,N,,40.438467521109324,-3.6986429315206273,POINT (-3.6986429315206273 40.438467521109324),1310,-1,alonso cano
2024S004979,08/02/2024,1900-01-01 22:30:00,M-30,09NL80,3,RETIRO,Alcance,Lluvia débil,Camión rígido,Conductor,De 35 a 39 años,Hombre,,,443316.0,4472423.0,N,,40.40048645259048,-3.667976711011639,POINT (-3.667976711011639 40.40048645259048),1350,1393,calle francisco abril
2024S004979,08/02/2024,1900-01-01 22:30:00,M-30,09NL80,3,RETIRO,Alcance,Lluvia débil,Turismo,Conductor,De 30 a 34 años,Hombre,,,443316.0,4472423.0,N,,40.40048645259048,-3.667976711011639,POINT (-3.667976711011639 40.40048645259048),1350,1393,calle francisco abril
2024S004980,08/02/2024,1900-01-01 22:45:00,AVDA. AVIACION / CALL. ALDEANUEVA DE LA VERA,6,10,LATINA,Alcance,Lluvia débil,Turismo,Conductor,De 40 a 44 años,Hombre,14.0,Sin asistencia sanitaria,434038.0,4469654.0,S,,40.37485902605848,-3.777015112728751,POINT (-3.777015112728751 40.37485902605848),1365,213,aldeanueva de la vera
2024S004980,08/02/2024,1900-01-01 22:45:00,AVDA. AVIACION / CALL. ALDEANUEVA DE LA VERA,6,10,LATINA,Alcance,Lluvia débil,Turismo,Conductor,De 60 a 64 años,Hombre,14.0,Sin asistencia sanitaria,434038.0,4469654.0,N,,40.37485902605848,-3.777015112728751,POINT (-3.777015112728751 40.37485902605848),1365,213,aldeanueva de la vera
2024S004980,08/02/2024,1900-01-01 22:45:00,AVDA. AVIACION / CALL. ALDEANUEVA DE LA VERA,6,10,LATINA,Alcance,Lluvia débil,Turismo,Pasajero,De 18 a 20 años,Hombre,14.0,Sin asistencia sanitaria,434038.0,4469654.0,N,,40.37485902605848,-3.777015112728751,POINT (-3.777015112728751 40.37485902605848),1365,213,aldeanueva de la vera
2024S004981,08/02/2024,1900-01-01 23:42:00,CALL. NAVARRA / CALL. GOIRI,7,6,TETUÁN,Colisión fronto-lateral,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Mujer,5.0,Asistencia sanitaria ambulatoria con posterioridad,440323.0,4478338.0,N,,40.45356234826276,-3.7037996463083136,POINT (-3.7037996463083136 40.45356234826276),1422,923,plaza del poeta leopoldo de luis
2024S004981,08/02/2024,1900-01-01 23:42:00,CALL. NAVARRA / CALL. GOIRI,7,6,TETUÁN,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,14.0,Sin asistencia sanitaria,440323.0,4478338.0,N,,40.45356234826276,-3.7037996463083136,POINT (-3.7037996463083136 40.45356234826276),1422,923,plaza del poeta leopoldo de luis
2024S004981,08/02/2024,1900-01-01 23:42:00,CALL. NAVARRA / CALL. GOIRI,7,6,TETUÁN,Colisión fronto-lateral,Lluvia débil,Turismo,Pasajero,De 25 a 29 años,Mujer,14.0,Sin asistencia sanitaria,440323.0,4478338.0,N,,40.45356234826276,-3.7037996463083136,POINT (-3.7037996463083136 40.45356234826276),1422,923,plaza del poeta leopoldo de luis
2024S004982,08/02/2024,1900-01-01 23:20:00,"CALL. SAN FIDEL, 45",45,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Furgoneta,Conductor,Desconocido,Desconocido,,,445607.0,4475332.0,N,,40.426845249707924,-3.6412294169813855,POINT (-3.6412294169813855 40.426845249707924),1400,-1,ezequiel solana - gonzalo de berceo
2024S004982,08/02/2024,1900-01-01 23:20:00,"CALL. SAN FIDEL, 45",45,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,,445607.0,4475332.0,N,,40.426845249707924,-3.6412294169813855,POINT (-3.6412294169813855 40.426845249707924),1400,-1,ezequiel solana - gonzalo de berceo
2024S004983,09/02/2024,1900-01-01 00:22:00,CALL. SAGASTA / PLAZA. SANTA BARBARA,2,1,CENTRO,Caída,LLuvia intensa,VMU eléctrico,Conductor,De 25 a 29 años,Hombre,,,440958.0,4475454.0,N,,40.42762733389925,-3.696043297490554,POINT (-3.696043297490554 40.42762733389925),22,1386,alonso martínez
2024S004984,09/02/2024,1900-01-01 00:45:00,"CALL. SAN MARTIN, 4",4,1,CENTRO,Colisión lateral,Lluvia débil,Camión rígido,Conductor,De 30 a 34 años,Hombre,,,440035.0,4474375.0,N,,40.41784119094736,-3.706821971135581,POINT (-3.706821971135581 40.41784119094736),45,1152,calle de bordadores
2024S004984,09/02/2024,1900-01-01 00:45:00,"CALL. SAN MARTIN, 4",4,1,CENTRO,Colisión lateral,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,,,440035.0,4474375.0,N,,40.41784119094736,-3.706821971135581,POINT (-3.706821971135581 40.41784119094736),45,1152,calle de bordadores
