num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,latitud,longitud,geometry,hora_minutos,cluster,street_name
2024S000001,01/01/2024,1900-01-01 01:20:00,"AUTOV. M-30, 08NL00",08NL00,3,RETIRO,Colisión múltiple,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,443927.0,4473998.0,N,,40.41471631232449,-3.660915787195241,POINT (-3.660915787195241 40.41471631232449),80,1289,calzada lateral m-30
2024S000001,01/01/2024,1900-01-01 01:20:00,"AUTOV. M-30, 08NL00",08NL00,3,RETIRO,Colisión múltiple,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14.0,Sin asistencia sanitaria,443927.0,4473998.0,N,,40.41471631232449,-3.660915787195241,POINT (-3.660915787195241 40.41471631232449),80,1289,calzada lateral m-30
2024S000001,01/01/2024,1900-01-01 01:20:00,"AUTOV. M-30, 08NL00",08NL00,3,RETIRO,Colisión múltiple,Despejado,Turismo,Pasajero,De 18 a 20 años,Mujer,1.0,Atención en urgencias sin posterior ingreso,443927.0,4473998.0,N,,40.41471631232449,-3.660915787195241,POINT (-3.660915787195241 40.41471631232449),80,1289,calzada lateral m-30
2024S000001,01/01/2024,1900-01-01 01:20:00,"AUTOV. M-30, 08NL00",08NL00,3,RETIRO,Colisión múltiple,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,14.0,Sin asistencia sanitaria,443927.0,4473998.0,N,,40.41471631232449,-3.660915787195241,POINT (-3.660915787195241 40.41471631232449),80,1289,calzada lateral m-30
2024S000001,01/01/2024,1900-01-01 01:20:00,"AUTOV. M-30, 08NL00",08NL00,3,RETIRO,Colisión múltiple,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,443927.0,4473998.0,N,,40.41471631232449,-3.660915787195241,POINT (-3.660915787195241 40.41471631232449),80,1289,calzada lateral m-30
2024S000001,01/01/2024,1900-01-01 01:20:00,"AUTOV. M-30, 08NL00",08NL00,3,RETIRO,Colisión múltiple,Despejado,Turismo,Pasajero,De 30 a 34 años,Mujer,14.0,Sin asistencia sanitaria,443927.0,4473998.0,N,,40.41471631232449,-3.660915787195241,POINT (-3.660915787195241 40.41471631232449),80,1289,calzada lateral m-30
2024S000001,01/01/2024,1900-01-01 01:20:00,"AUTOV. M-30, 08NL00",08NL00,3,RETIRO,Colisión múltiple,Despejado,Turismo,Pasajero,De 55 a 59 años,Mujer,14.0,Sin asistencia sanitaria,443927.0,4473998.0,N,,40.41471631232449,-3.660915787195241,POINT (-3.660915787195241 40.41471631232449),80,1289,calzada lateral m-30
2024S000002,01/01/2024,1900-01-01 02:45:00,"CALL. PUERTO ALTO, 48",48,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,443249.0,4471571.0,S,,40.392806588493734,-3.668690264610782,POINT (-3.668690264610782 40.392806588493734),165,1159,calle de teresa maroto
2024S000002,01/01/2024,1900-01-01 02:45:00,"CALL. PUERTO ALTO, 48",48,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,443249.0,4471571.0,N,,40.392806588493734,-3.668690264610782,POINT (-3.668690264610782 40.392806588493734),165,1159,calle de teresa maroto
2024S000002,01/01/2024,1900-01-01 02:45:00,"CALL. PUERTO ALTO, 48",48,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,443249.0,4471571.0,N,,40.392806588493734,-3.668690264610782,POINT (-3.668690264610782 40.392806588493734),165,1159,calle de teresa maroto
2024S000002,01/01/2024,1900-01-01 02:45:00,"CALL. PUERTO ALTO, 48",48,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,443249.0,4471571.0,N,,40.392806588493734,-3.668690264610782,POINT (-3.668690264610782 40.392806588493734),165,1159,calle de teresa maroto
2024S000002,01/01/2024,1900-01-01 02:45:00,"CALL. PUERTO ALTO, 48",48,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 40 a 44 años,Mujer,14.0,Sin asistencia sanitaria,443249.0,4471571.0,N,,40.392806588493734,-3.668690264610782,POINT (-3.668690264610782 40.392806588493734),165,1159,calle de teresa maroto
2024S000004,01/01/2024,1900-01-01 02:00:00,"AVDA. DOCTOR GARCIA TAPIA, 64",64,14,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Mujer,,,444513.0,4473729.0,N,,40.41233228142595,-3.653985746683337,POINT (-3.653985746683337 40.41233228142595),120,-1,garcía tapia-media legua
2024S000004,01/01/2024,1900-01-01 02:00:00,"AVDA. DOCTOR GARCIA TAPIA, 64",64,14,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,,,444513.0,4473729.0,N,,40.41233228142595,-3.653985746683337,POINT (-3.653985746683337 40.41233228142595),120,-1,garcía tapia-media legua
2024S000005,01/01/2024,1900-01-01 02:45:00,"AVDA. POBLADOS, 80",80,11,CARABANCHEL,Colisión frontal,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14.0,Sin asistencia sanitaria,436809.0,4469484.0,S,,40.37354228818007,-3.7443592734019773,POINT (-3.7443592734019773 40.37354228818007),165,-1,calle de antonia rodríguez sacristán
2024S000005,01/01/2024,1900-01-01 02:45:00,"AVDA. POBLADOS, 80",80,11,CARABANCHEL,Colisión frontal,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,436809.0,4469484.0,N,,40.37354228818007,-3.7443592734019773,POINT (-3.7443592734019773 40.37354228818007),165,-1,calle de antonia rodríguez sacristán
2024S000005,01/01/2024,1900-01-01 02:45:00,"AVDA. POBLADOS, 80",80,11,CARABANCHEL,Colisión frontal,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,436809.0,4469484.0,N,,40.37354228818007,-3.7443592734019773,POINT (-3.7443592734019773 40.37354228818007),165,-1,calle de antonia rodríguez sacristán
2024S000010,01/01/2024,1900-01-01 07:20:00,CALL. LUNA / CALL. CORREDERA BAJA DE SAN PABLO,1,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14.0,Sin asistencia sanitaria,440193.0,4474773.0,N,,40.4214379296884,-3.704997147435281,POINT (-3.704997147435281 40.4214379296884),440,1419,plaza de santa maría soledad torres acosta
2024S000010,01/01/2024,1900-01-01 07:20:00,CALL. LUNA / CALL. CORREDERA BAJA DE SAN PABLO,1,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14.0,Sin asistencia sanitaria,440193.0,4474773.0,N,,40.4214379296884,-3.704997147435281,POINT (-3.704997147435281 40.4214379296884),440,1419,plaza de santa maría soledad torres acosta
2024S000012,01/01/2024,1900-01-01 08:05:00,"CALL. MARIA ODIAGA, 20",20,11,CARABANCHEL,Colisión lateral,,Turismo,Conductor,De 25 a 29 años,Hombre,,,437002.0,4470046.0,N,,40.37861965175172,-3.742141555156781,POINT (-3.742141555156781 40.37861965175172),485,525,alba tormes - witerico
2024S000012,01/01/2024,1900-01-01 08:05:00,"CALL. MARIA ODIAGA, 20",20,11,CARABANCHEL,Colisión lateral,,Turismo,Conductor,De 30 a 34 años,Mujer,,,437002.0,4470046.0,N,,40.37861965175172,-3.742141555156781,POINT (-3.742141555156781 40.37861965175172),485,525,alba tormes - witerico
2024S000013,01/01/2024,1900-01-01 07:35:00,CALL. CONDE DE PEÑALVER / CALL. PADILLA,64,4,SALAMANCA,Atropello a persona,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,442700.0,4475970.0,N,,40.432397531719204,-3.6755548311335065,POINT (-3.6755548311335065 40.432397531719204),455,886,conde de peñalver-juan bravo
2024S000013,01/01/2024,1900-01-01 07:35:00,CALL. CONDE DE PEÑALVER / CALL. PADILLA,64,4,SALAMANCA,Atropello a persona,Despejado,Turismo,Peatón,De 18 a 20 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,442700.0,4475970.0,N,,40.432397531719204,-3.6755548311335065,POINT (-3.6755548311335065 40.432397531719204),455,886,conde de peñalver-juan bravo
2024S000015,01/01/2024,1900-01-01 07:35:00,"PASEO. CASTELLANA, 33",33,7,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,441549.0,4475931.0,N,,40.431966112889924,-3.689120368266914,POINT (-3.689120368266914 40.431966112889924),455,-1,calle de jenner
2024S000015,01/01/2024,1900-01-01 07:35:00,"PASEO. CASTELLANA, 33",33,7,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,VMU eléctrico,Conductor,De 18 a 20 años,Hombre,14.0,Sin asistencia sanitaria,441549.0,4475931.0,S,,40.431966112889924,-3.689120368266914,POINT (-3.689120368266914 40.431966112889924),455,-1,calle de jenner
2024S000018,01/01/2024,1900-01-01 07:40:00,"CALL. SANCHEZ PRECIADO, 41",41,9,MONCLOA-ARAVACA,Colisión múltiple,Nublado,Furgoneta,Conductor,Desconocido,Desconocido,,,439703.0,4479106.0,N,,40.46043604713827,-3.71118402209618,POINT (-3.71118402209618 40.46043604713827),460,-1,calle de sánchez preciado
2024S000018,01/01/2024,1900-01-01 07:40:00,"CALL. SANCHEZ PRECIADO, 41",41,9,MONCLOA-ARAVACA,Colisión múltiple,Nublado,Turismo,Conductor,Desconocido,Desconocido,,,439703.0,4479106.0,N,,40.46043604713827,-3.71118402209618,POINT (-3.71118402209618 40.46043604713827),460,-1,calle de sánchez preciado
2024S000018,01/01/2024,1900-01-01 07:40:00,"CALL. SANCHEZ PRECIADO, 41",41,9,MONCLOA-ARAVACA,Colisión múltiple,Nublado,Turismo,Conductor,Desconocido,Desconocido,,,439703.0,4479106.0,N,,40.46043604713827,-3.71118402209618,POINT (-3.71118402209618 40.46043604713827),460,-1,calle de sánchez preciado
2024S000018,01/01/2024,1900-01-01 07:40:00,"CALL. SANCHEZ PRECIADO, 41",41,9,MONCLOA-ARAVACA,Colisión múltiple,Nublado,Turismo,Conductor,Desconocido,Desconocido,,,439703.0,4479106.0,N,,40.46043604713827,-3.71118402209618,POINT (-3.71118402209618 40.46043604713827),460,-1,calle de sánchez preciado
2024S000022,01/01/2024,1900-01-01 12:25:00,"CALL. SERRANO, 203",203,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,,,442268.0,4478258.0,N,,40.452979048691994,-3.6808556115030178,POINT (-3.6808556115030178 40.452979048691994),745,-1,calle de herreros de tejada
2024S000022,01/01/2024,1900-01-01 12:25:00,"CALL. SERRANO, 203",203,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,442268.0,4478258.0,N,,40.452979048691994,-3.6808556115030178,POINT (-3.6808556115030178 40.452979048691994),745,-1,calle de herreros de tejada
2024S000025,01/01/2024,1900-01-01 15:45:00,CALL. GENERAL RICARDOS / CALL. PARRA,159,11,CARABANCHEL,Alcance,Despejado,Autobús,Conductor,De 50 a 54 años,Hombre,14.0,Sin asistencia sanitaria,437822.0,4471073.0,N,,40.38793293299994,-3.732582603182565,POINT (-3.732582603182565 40.38793293299994),945,714,calle de juan francisco
2024S000025,01/01/2024,1900-01-01 15:45:00,CALL. GENERAL RICARDOS / CALL. PARRA,159,11,CARABANCHEL,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Mujer,14.0,Sin asistencia sanitaria,437822.0,4471073.0,N,,40.38793293299994,-3.732582603182565,POINT (-3.732582603182565 40.38793293299994),945,714,calle de juan francisco
2024S000027,01/01/2024,1900-01-01 16:30:00,CALL. ALEJANDRO MORAN / CALL. GENERAL RICARDOS,2,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,437732.0,4470986.0,N,,40.38714247495533,-3.7336343987219016,POINT (-3.7336343987219016 40.38714247495533),990,-1,puerta bonita
2024S000027,01/01/2024,1900-01-01 16:30:00,CALL. ALEJANDRO MORAN / CALL. GENERAL RICARDOS,2,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14.0,Sin asistencia sanitaria,437732.0,4470986.0,N,,40.38714247495533,-3.7336343987219016,POINT (-3.7336343987219016 40.38714247495533),990,-1,puerta bonita
2024S000028,01/01/2024,1900-01-01 16:30:00,"CALL. AURORA IGLESIAS, 11",11,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,,443496.0,4472305.0,S,,40.39943567513166,-3.665845214271342,POINT (-3.665845214271342 40.39943567513166),990,-1,calle de emilio ortuño
2024S000029,01/01/2024,1900-01-01 16:35:00,CMNO. VIEJO DE VICALVARO / AUTOV. M-40,7,19,VICÁLVARO,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,447084.0,4472972.0,N,,40.4056801698873,-3.623621993968614,POINT (-3.623621993968614 40.4056801698873),995,224,camino viejo de vicálvaro
2024S000029,01/01/2024,1900-01-01 16:35:00,CMNO. VIEJO DE VICALVARO / AUTOV. M-40,7,19,VICÁLVARO,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14.0,Sin asistencia sanitaria,447084.0,4472972.0,N,,40.4056801698873,-3.623621993968614,POINT (-3.623621993968614 40.4056801698873),995,224,camino viejo de vicálvaro
2024S000032,01/01/2024,1900-01-01 18:20:00,PASEO. DELICIAS / CALL. VIZCAYA,28,2,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,441147.0,4472907.0,N,,40.404696098583074,-3.6935796902325775,POINT (-3.6935796902325775 40.404696098583074),1100,1332,calle de las delicias
2024S000032,01/01/2024,1900-01-01 18:20:00,PASEO. DELICIAS / CALL. VIZCAYA,28,2,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 40 a 44 años,Hombre,14.0,Sin asistencia sanitaria,441147.0,4472907.0,N,,40.404696098583074,-3.6935796902325775,POINT (-3.6935796902325775 40.404696098583074),1100,1332,calle de las delicias
2024S000032,01/01/2024,1900-01-01 18:20:00,PASEO. DELICIAS / CALL. VIZCAYA,28,2,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Turismo,Pasajero,De 15 a 17 años,Mujer,14.0,Sin asistencia sanitaria,441147.0,4472907.0,N,,40.404696098583074,-3.6935796902325775,POINT (-3.6935796902325775 40.404696098583074),1100,1332,calle de las delicias
2024S000032,01/01/2024,1900-01-01 18:20:00,PASEO. DELICIAS / CALL. VIZCAYA,28,2,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Turismo,Pasajero,De 25 a 29 años,Mujer,14.0,Sin asistencia sanitaria,441147.0,4472907.0,N,,40.404696098583074,-3.6935796902325775,POINT (-3.6935796902325775 40.404696098583074),1100,1332,calle de las delicias
2024S000032,01/01/2024,1900-01-01 18:20:00,PASEO. DELICIAS / CALL. VIZCAYA,28,2,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Turismo,Pasajero,De 45 a 49 años,Hombre,14.0,Sin asistencia sanitaria,441147.0,4472907.0,N,,40.404696098583074,-3.6935796902325775,POINT (-3.6935796902325775 40.404696098583074),1100,1332,calle de las delicias
2024S000032,01/01/2024,1900-01-01 18:20:00,PASEO. DELICIAS / CALL. VIZCAYA,28,2,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Turismo,Pasajero,De 55 a 59 años,Mujer,14.0,Sin asistencia sanitaria,441147.0,4472907.0,N,,40.404696098583074,-3.6935796902325775,POINT (-3.6935796902325775 40.404696098583074),1100,1332,calle de las delicias
2024S000033,01/01/2024,1900-01-01 15:15:00,"CALL. ALMERIA, 8",8,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,,,443832.0,4475667.0,N,,40.4297451611166,-3.6621828706649504,POINT (-3.6621828706649504 40.4297451611166),915,1191,américa española
2024S000033,01/01/2024,1900-01-01 15:15:00,"CALL. ALMERIA, 8",8,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,,443832.0,4475667.0,N,,40.4297451611166,-3.6621828706649504,POINT (-3.6621828706649504 40.4297451611166),915,1191,américa española
2024S000034,01/01/2024,1900-01-01 19:30:00,"CALL. ISAAC PERAL, 32",32,7,CHAMBERÍ,Colisión fronto-lateral,,Turismo,Conductor,Desconocido,Desconocido,,,439125.0,4476637.0,N,,40.438152182526906,-3.7177641695399246,POINT (-3.7177641695399246 40.438152182526906),1170,-1,fundación jiménez diaz
2024S000034,01/01/2024,1900-01-01 19:30:00,"CALL. ISAAC PERAL, 32",32,7,CHAMBERÍ,Colisión fronto-lateral,,Turismo,Conductor,Desconocido,Desconocido,,,439125.0,4476637.0,N,,40.438152182526906,-3.7177641695399246,POINT (-3.7177641695399246 40.438152182526906),1170,-1,fundación jiménez diaz
2024S000034,01/01/2024,1900-01-01 19:30:00,"CALL. ISAAC PERAL, 32",32,7,CHAMBERÍ,Colisión fronto-lateral,,Turismo,Conductor,Más de 74 años,Mujer,,,439125.0,4476637.0,N,,40.438152182526906,-3.7177641695399246,POINT (-3.7177641695399246 40.438152182526906),1170,-1,fundación jiménez diaz
2024S000035,01/01/2024,1900-01-01 19:22:00,CALL. CONDESA VEGA DEL POZO / CALL. LAGO SANABRIA,2,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14.0,Sin asistencia sanitaria,448375.0,4472779.0,S,,40.40402255277875,-3.6083925586506216,POINT (-3.6083925586506216 40.40402255277875),1162,194,metro vicálvaro
2024S000035,01/01/2024,1900-01-01 19:22:00,CALL. CONDESA VEGA DEL POZO / CALL. LAGO SANABRIA,2,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448375.0,4472779.0,N,,40.40402255277875,-3.6083925586506216,POINT (-3.6083925586506216 40.40402255277875),1162,194,metro vicálvaro
2024S000035,01/01/2024,1900-01-01 19:22:00,CALL. CONDESA VEGA DEL POZO / CALL. LAGO SANABRIA,2,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448375.0,4472779.0,N,,40.40402255277875,-3.6083925586506216,POINT (-3.6083925586506216 40.40402255277875),1162,194,metro vicálvaro
2024S000035,01/01/2024,1900-01-01 19:22:00,CALL. CONDESA VEGA DEL POZO / CALL. LAGO SANABRIA,2,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448375.0,4472779.0,N,,40.40402255277875,-3.6083925586506216,POINT (-3.6083925586506216 40.40402255277875),1162,194,metro vicálvaro
2024S000035,01/01/2024,1900-01-01 19:22:00,CALL. CONDESA VEGA DEL POZO / CALL. LAGO SANABRIA,2,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448375.0,4472779.0,N,,40.40402255277875,-3.6083925586506216,POINT (-3.6083925586506216 40.40402255277875),1162,194,metro vicálvaro
2024S000035,01/01/2024,1900-01-01 19:22:00,CALL. CONDESA VEGA DEL POZO / CALL. LAGO SANABRIA,2,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448375.0,4472779.0,N,,40.40402255277875,-3.6083925586506216,POINT (-3.6083925586506216 40.40402255277875),1162,194,metro vicálvaro
2024S000037,01/01/2024,1900-01-01 20:00:00,CALL. LA CABRERA / CALL. CANDIDO MATEOS,2,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,14.0,Sin asistencia sanitaria,439122.0,4480403.0,N,,40.47207753468663,-3.7181606649469034,POINT (-3.7181606649469034 40.47207753468663),1200,427,calle de la cabrera
2024S000037,01/01/2024,1900-01-01 20:00:00,CALL. LA CABRERA / CALL. CANDIDO MATEOS,2,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 65 a 69 años,Mujer,14.0,Sin asistencia sanitaria,439122.0,4480403.0,N,,40.47207753468663,-3.7181606649469034,POINT (-3.7181606649469034 40.47207753468663),1200,427,calle de la cabrera
2024S000037,01/01/2024,1900-01-01 20:00:00,CALL. LA CABRERA / CALL. CANDIDO MATEOS,2,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 15 a 17 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,439122.0,4480403.0,N,,40.47207753468663,-3.7181606649469034,POINT (-3.7181606649469034 40.47207753468663),1200,427,calle de la cabrera
2024S000038,01/01/2024,1900-01-01 21:05:00,"AVDA. PLANETARIO, 36",36,2,ARGANZUELA,Alcance,,Furgoneta,Conductor,Desconocido,Desconocido,,,441697.0,4471196.0,N,,40.38932119366536,-3.68694173801251,POINT (-3.68694173801251 40.38932119366536),1265,800,avenida del planetario
2024S000038,01/01/2024,1900-01-01 21:05:00,"AVDA. PLANETARIO, 36",36,2,ARGANZUELA,Alcance,,Turismo,Conductor,De 30 a 34 años,Hombre,14.0,Sin asistencia sanitaria,441697.0,4471196.0,N,,40.38932119366536,-3.68694173801251,POINT (-3.68694173801251 40.38932119366536),1265,800,avenida del planetario
2024S000039,01/01/2024,1900-01-01 22:05:00,"AVDA. MENENDEZ PELAYO, 20",20,3,RETIRO,Colisión lateral,Despejado,Furgoneta,Conductor,De 50 a 54 años,Hombre,14.0,Sin asistencia sanitaria,442361.0,4473141.0,N,,40.40688902594583,-3.679294916171621,POINT (-3.679294916171621 40.40688902594583),1325,-1,mariano de cavia
