num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,latitud,longitud,geometry,hora_minutos,cluster,street_name
2024S018174,27/05/2024,1900-01-01 22:20:00,"CALL. SALLABERRY, 25",25,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,438873.0,4471677.0,,,40.3934518356741,-3.7202586005896072,POINT (-3.7202586005896072 40.3934518356741),1340,-1,calle de sallaberry
2024S018174,27/05/2024,1900-01-01 22:20:00,"CALL. SALLABERRY, 25",25,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,438873.0,4471677.0,N,,40.3934518356741,-3.7202586005896072,POINT (-3.7202586005896072 40.3934518356741),1340,-1,calle de sallaberry
2024S018174,27/05/2024,1900-01-01 22:20:00,"CALL. SALLABERRY, 25",25,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,438873.0,4471677.0,N,,40.3934518356741,-3.7202586005896072,POINT (-3.7202586005896072 40.3934518356741),1340,-1,calle de sallaberry
2024S018181,24/05/2024,1900-01-01 03:00:00,"CALL. ARGENSOLA, 4",4,1,CENTRO,Caída,Despejado,VMU eléctrico,Conductor,De 18 a 20 años,Hombre,6.0,Asistencia sanitaria inmediata en centro de salud o mutua,441030.0,4475152.0,N,,40.42491188199735,-3.6951665412449377,POINT (-3.6951665412449377 40.42491188199735),180,-1,calle del barquillo
2024S018183,28/05/2024,1900-01-01 06:50:00,CALL. VERSALLES / AVDA. CANILLEJAS A VICALVARO,1,20,SAN BLAS-CANILLEJAS,Caída,Despejado,VMU eléctrico,Conductor,De 40 a 44 años,Mujer,6.0,Asistencia sanitaria inmediata en centro de salud o mutua,448148.0,4474389.0,N,,40.41851236864705,-3.611198781595499,POINT (-3.611198781595499 40.41851236864705),410,-1,calle de sofía
2024S018184,28/05/2024,1900-01-01 06:50:00,AUTOV. M-30 / salida m-23,07XL80,14,MORATALAZ,Caída,Despejado,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,2.0,Ingreso inferior o igual a 24 horas,444102.0,4474209.0,N,,40.4166288896813,-3.658871785037994,POINT (-3.658871785037994 40.4166288896813),410,1280,calle de félix rodríguez de la fuente
2024S018185,28/05/2024,1900-01-01 07:00:00,"CALL. ESFINGE, 65",65,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14.0,Sin asistencia sanitaria,448439.0,4476871.0,N,,40.44088985430261,-3.6079701622099942,POINT (-3.6079701622099942 40.44088985430261),420,-1,esfinge-canal del bósforo
2024S018185,28/05/2024,1900-01-01 07:00:00,"CALL. ESFINGE, 65",65,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,,,448439.0,4476871.0,N,,40.44088985430261,-3.6079701622099942,POINT (-3.6079701622099942 40.44088985430261),420,-1,esfinge-canal del bósforo
2024S018185,28/05/2024,1900-01-01 07:00:00,"CALL. ESFINGE, 65",65,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448439.0,4476871.0,N,,40.44088985430261,-3.6079701622099942,POINT (-3.6079701622099942 40.44088985430261),420,-1,esfinge-canal del bósforo
2024S018186,28/05/2024,1900-01-01 08:09:00,AVDA. CARABANCHEL ALTO / CALL. GUITARRA,56,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 50 a 54 años,Hombre,14.0,Sin asistencia sanitaria,436089.0,4469213.0,N,,40.37104610265405,-3.752812665394106,POINT (-3.752812665394106 40.37104610265405),489,475,calle de abella
2024S018186,28/05/2024,1900-01-01 08:09:00,AVDA. CARABANCHEL ALTO / CALL. GUITARRA,56,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 35 a 39 años,Hombre,5.0,Asistencia sanitaria ambulatoria con posterioridad,436089.0,4469213.0,N,,40.37104610265405,-3.752812665394106,POINT (-3.752812665394106 40.37104610265405),489,475,calle de abella
2024S018188,28/05/2024,1900-01-01 08:00:00,"PASEO. CASTELLANA, 36",36,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,,441613.0,4476037.0,N,,40.432925506324594,-3.6883756159771854,POINT (-3.6883756159771854 40.432925506324594),480,1070,castellana-rubén darío
2024S018188,28/05/2024,1900-01-01 08:00:00,"PASEO. CASTELLANA, 36",36,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,,,441613.0,4476037.0,N,,40.432925506324594,-3.6883756159771854,POINT (-3.6883756159771854 40.432925506324594),480,1070,castellana-rubén darío
2024S018188,28/05/2024,1900-01-01 08:00:00,"PASEO. CASTELLANA, 36",36,4,SALAMANCA,Alcance,Despejado,Turismo,Pasajero,De 55 a 59 años,Hombre,,,441613.0,4476037.0,N,,40.432925506324594,-3.6883756159771854,POINT (-3.6883756159771854 40.432925506324594),480,1070,castellana-rubén darío
2024S018189,28/05/2024,1900-01-01 07:40:00,PASEO. CHOPERA / PLAZA. GENERAL MAROTO,10,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 45 a 49 años,Hombre,,,440713.0,4471699.0,N,,40.39378302876917,-3.6985815056812528,POINT (-3.6985815056812528 40.39378302876917),460,1011,casa del reloj
2024S018189,28/05/2024,1900-01-01 07:40:00,PASEO. CHOPERA / PLAZA. GENERAL MAROTO,10,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,,,440713.0,4471699.0,N,,40.39378302876917,-3.6985815056812528,POINT (-3.6985815056812528 40.39378302876917),460,1011,casa del reloj
2024S018190,28/05/2024,1900-01-01 07:20:00,CALL. MARIA DE PORTUGAL / AVDA. FRANCISCO PI Y MARGALL,1,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,7.0,Asistencia sanitaria sólo en el lugar del accidente,443649.0,4482827.0,N,,40.49423345835281,-3.6649759263357327,POINT (-3.6649759263357327 40.49423345835281),440,-1,pi y margall-ana de austria
2024S018190,28/05/2024,1900-01-01 07:20:00,CALL. MARIA DE PORTUGAL / AVDA. FRANCISCO PI Y MARGALL,1,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,14.0,Sin asistencia sanitaria,443649.0,4482827.0,N,,40.49423345835281,-3.6649759263357327,POINT (-3.6649759263357327 40.49423345835281),440,-1,pi y margall-ana de austria
2024S018191,28/05/2024,1900-01-01 09:40:00,"AVDA. CIUDAD DE BARCELONA, 4",4,3,RETIRO,Colisión fronto-lateral,,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,441820.0,4473010.0,N,,40.405671277553544,-3.6856583757039822,POINT (-3.6856583757039822 40.405671277553544),580,-1,basílica de atocha
2024S018191,28/05/2024,1900-01-01 09:40:00,"AVDA. CIUDAD DE BARCELONA, 4",4,3,RETIRO,Colisión fronto-lateral,,Turismo,Conductor,De 45 a 49 años,Hombre,14.0,Sin asistencia sanitaria,441820.0,4473010.0,N,,40.405671277553544,-3.6856583757039822,POINT (-3.6856583757039822 40.405671277553544),580,-1,basílica de atocha
2024S018192,28/05/2024,1900-01-01 08:51:00,"PASEO. EXTREMADURA, 262",262,10,LATINA,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 55 a 59 años,Hombre,,,435966.0,4472871.0,N,,40.403989445696,-3.754629078121544,POINT (-3.754629078121544 40.403989445696),531,-1,calle de san juan de mata
2024S018192,28/05/2024,1900-01-01 08:51:00,"PASEO. EXTREMADURA, 262",262,10,LATINA,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,435966.0,4472871.0,N,,40.403989445696,-3.754629078121544,POINT (-3.754629078121544 40.403989445696),531,-1,calle de san juan de mata
2024S018196,28/05/2024,1900-01-01 10:05:00,"CALL. PEDRO RICO, 6",6,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Furgoneta,Peatón,Más de 74 años,Mujer,3.0,Ingreso superior a 24 horas,441642.0,4481538.0,N,,40.48248295209258,-3.6885394611800013,POINT (-3.6885394611800013 40.48248295209258),605,-1,calle de arturo duperier
2024S018197,28/05/2024,1900-01-01 09:02:00,"AUTOV. M-30, 04FT00",04FT00,9,MONCLOA-ARAVACA,Alcance,Despejado,Furgoneta,Conductor,De 60 a 64 años,Hombre,,,438131.0,4474020.0,N,,40.414503827517294,-3.729228654582721,POINT (-3.729228654582721 40.414503827517294),542,878,autovía del suroeste
2024S018197,28/05/2024,1900-01-01 09:02:00,"AUTOV. M-30, 04FT00",04FT00,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,,,438131.0,4474020.0,N,,40.414503827517294,-3.729228654582721,POINT (-3.729228654582721 40.414503827517294),542,878,autovía del suroeste
2024S018197,28/05/2024,1900-01-01 09:02:00,"AUTOV. M-30, 04FT00",04FT00,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero,De 18 a 20 años,Mujer,,,438131.0,4474020.0,N,,40.414503827517294,-3.729228654582721,POINT (-3.729228654582721 40.414503827517294),542,878,autovía del suroeste
2024S018198,23/05/2024,1900-01-01 09:40:00,AUTOV. M-500 / AUTOV. M-503,0,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,435406.0,4477874.0,N,,40.449014911787216,-3.761736321327585,POINT (-3.761736321327585 40.449014911787216),580,-1,vía de las dos castillas
2024S018198,23/05/2024,1900-01-01 09:40:00,AUTOV. M-500 / AUTOV. M-503,0,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 70 a 74 años,Hombre,14.0,Sin asistencia sanitaria,435406.0,4477874.0,N,,40.449014911787216,-3.761736321327585,POINT (-3.761736321327585 40.449014911787216),580,-1,vía de las dos castillas
2024S018199,28/05/2024,1900-01-01 12:15:00,CALL. O'DONNELL / CALL. VICALVARO,77,4,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,443320.0,4474708.0,N,,40.421071256775505,-3.668133126917211,POINT (-3.668133126917211 40.421071256775505),735,1119,metro o donnell
2024S018199,28/05/2024,1900-01-01 12:15:00,CALL. O'DONNELL / CALL. VICALVARO,77,4,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,443320.0,4474708.0,N,,40.421071256775505,-3.668133126917211,POINT (-3.668133126917211 40.421071256775505),735,1119,metro o donnell
2024S018199,28/05/2024,1900-01-01 12:15:00,CALL. O'DONNELL / CALL. VICALVARO,77,4,SALAMANCA,Colisión lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Mujer,14.0,Sin asistencia sanitaria,443320.0,4474708.0,N,,40.421071256775505,-3.668133126917211,POINT (-3.668133126917211 40.421071256775505),735,1119,metro o donnell
2024S018200,28/05/2024,1900-01-01 11:00:00,CALL. HERMANOS GARCIA NOBLEJAS / GTA. ARCENTALES,198,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,,447164.0,4474246.0,N,,40.41716224196889,-3.622785032356591,POINT (-3.622785032356591 40.41716224196889),660,335,alsacia
2024S018200,28/05/2024,1900-01-01 11:00:00,CALL. HERMANOS GARCIA NOBLEJAS / GTA. ARCENTALES,198,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,,,447164.0,4474246.0,N,,40.41716224196889,-3.622785032356591,POINT (-3.622785032356591 40.41716224196889),660,335,alsacia
2024S018201,28/05/2024,1900-01-01 10:45:00,CALL. MARGARITAS / CALL. FRANCOS RODRIGUEZ,2,6,TETUÁN,Alcance,Despejado,Camión rígido,Conductor,De 40 a 44 años,Hombre,,,440098.0,4478696.0,N,,40.4567711719514,-3.706486767546323,POINT (-3.706486767546323 40.4567711719514),645,904,calle margaritas
2024S018201,28/05/2024,1900-01-01 10:45:00,CALL. MARGARITAS / CALL. FRANCOS RODRIGUEZ,2,6,TETUÁN,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,,,440098.0,4478696.0,N,,40.4567711719514,-3.706486767546323,POINT (-3.706486767546323 40.4567711719514),645,904,calle margaritas
2024S018202,28/05/2024,1900-01-01 11:20:00,"CALL. PRINCESA, 73",73,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14.0,Sin asistencia sanitaria,439154.0,4475961.0,N,,40.43206461580385,-3.7173575388003304,POINT (-3.7173575388003304 40.43206461580385),680,1032,altamirano
2024S018202,28/05/2024,1900-01-01 11:20:00,"CALL. PRINCESA, 73",73,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14.0,Sin asistencia sanitaria,439154.0,4475961.0,N,,40.43206461580385,-3.7173575388003304,POINT (-3.7173575388003304 40.43206461580385),680,1032,altamirano
2024S018203,28/05/2024,1900-01-01 12:50:00,"CALL. VIRGEN DE LOURDES, 38",38,15,CIUDAD LINEAL,Colisión fronto-lateral,,Turismo,Conductor,De 35 a 39 años,Mujer,,,444328.0,4476346.0,N,,40.4358952994781,-3.6563952064096124,POINT (-3.6563952064096124 40.4358952994781),770,-1,calle de la virgen del val
2024S018203,28/05/2024,1900-01-01 12:50:00,"CALL. VIRGEN DE LOURDES, 38",38,15,CIUDAD LINEAL,Colisión fronto-lateral,,Turismo,Conductor,De 55 a 59 años,Hombre,,,444328.0,4476346.0,N,,40.4358952994781,-3.6563952064096124,POINT (-3.6563952064096124 40.4358952994781),770,-1,calle de la virgen del val
2024S018205,28/05/2024,1900-01-01 12:35:00,"HOSPI. UNIVERSITARIO RAMON Y CAJAL, 0",0,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,,Turismo,Conductor,De 65 a 69 años,Hombre,,,441056.0,4482129.0,N,,40.48776551094563,-3.6955078811285196,POINT (-3.6955078811285196 40.48776551094563),755,597,hospital ramón y cajal-consultas
2024S018205,28/05/2024,1900-01-01 12:35:00,"HOSPI. UNIVERSITARIO RAMON Y CAJAL, 0",0,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,,Turismo,Conductor,De 65 a 69 años,Hombre,,,441056.0,4482129.0,N,,40.48776551094563,-3.6955078811285196,POINT (-3.6955078811285196 40.48776551094563),755,597,hospital ramón y cajal-consultas
2024S018205,28/05/2024,1900-01-01 12:35:00,"HOSPI. UNIVERSITARIO RAMON Y CAJAL, 0",0,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,,Turismo,Pasajero,De 30 a 34 años,Hombre,,,441056.0,4482129.0,N,,40.48776551094563,-3.6955078811285196,POINT (-3.6955078811285196 40.48776551094563),755,597,hospital ramón y cajal-consultas
2024S018206,28/05/2024,1900-01-01 13:50:00,CALL. VIA / CALL. SANTA FLORA,19,11,CARABANCHEL,Colisión lateral,Despejado,Camión rígido,Conductor,De 30 a 34 años,Hombre,,,438867.0,4470879.0,N,,40.386262627635986,-3.720252702512448,POINT (-3.720252702512448 40.386262627635986),830,-1,calle de santa flora
2024S018206,28/05/2024,1900-01-01 13:50:00,CALL. VIA / CALL. SANTA FLORA,19,11,CARABANCHEL,Colisión lateral,Despejado,Furgoneta,Conductor,De 55 a 59 años,Hombre,,,438867.0,4470879.0,N,,40.386262627635986,-3.720252702512448,POINT (-3.720252702512448 40.386262627635986),830,-1,calle de santa flora
2024S018207,28/05/2024,1900-01-01 13:50:00,"CALL. JOAQUIN COSTA, 16 INTERIOR TÚNEL BAJO PZA.REPUBLICA ARGENTINA",16,5,CHAMARTÍN,Colisión múltiple,Despejado,Furgoneta,Conductor,De 45 a 49 años,Hombre,14.0,Sin asistencia sanitaria,441896.0,4477368.0,N,,40.44493560053446,-3.6851610241207435,POINT (-3.6851610241207435 40.44493560053446),830,1075,república argentina
2024S018207,28/05/2024,1900-01-01 13:50:00,"CALL. JOAQUIN COSTA, 16 INTERIOR TÚNEL BAJO PZA.REPUBLICA ARGENTINA",16,5,CHAMARTÍN,Colisión múltiple,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,6.0,Asistencia sanitaria inmediata en centro de salud o mutua,441896.0,4477368.0,N,,40.44493560053446,-3.6851610241207435,POINT (-3.6851610241207435 40.44493560053446),830,1075,república argentina
2024S018207,28/05/2024,1900-01-01 13:50:00,"CALL. JOAQUIN COSTA, 16 INTERIOR TÚNEL BAJO PZA.REPUBLICA ARGENTINA",16,5,CHAMARTÍN,Colisión múltiple,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14.0,Sin asistencia sanitaria,441896.0,4477368.0,N,,40.44493560053446,-3.6851610241207435,POINT (-3.6851610241207435 40.44493560053446),830,1075,república argentina
2024S018208,27/05/2024,1900-01-01 20:40:00,CALL. EMILIO MUÑOZ / CALL. SANTA LEONOR,35,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 60 a 64 años,Hombre,14.0,Sin asistencia sanitaria,446750.0,4475902.0,N,,40.43205409297051,-3.6278033165821277,POINT (-3.6278033165821277 40.43205409297051),1240,446,emilio muñoz-santa leonor
2024S018208,27/05/2024,1900-01-01 20:40:00,CALL. EMILIO MUÑOZ / CALL. SANTA LEONOR,35,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Furgoneta,Pasajero,De 55 a 59 años,Mujer,14.0,Sin asistencia sanitaria,446750.0,4475902.0,N,,40.43205409297051,-3.6278033165821277,POINT (-3.6278033165821277 40.43205409297051),1240,446,emilio muñoz-santa leonor
2024S018208,27/05/2024,1900-01-01 20:40:00,CALL. EMILIO MUÑOZ / CALL. SANTA LEONOR,35,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,446750.0,4475902.0,N,,40.43205409297051,-3.6278033165821277,POINT (-3.6278033165821277 40.43205409297051),1240,446,emilio muñoz-santa leonor
2024S018209,28/05/2024,1900-01-01 14:30:00,"AVDA. MONFORTE DE LEMOS, 9",9,8,FUENCARRAL-EL PARDO,Colisión múltiple,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,,,441495.0,4480908.0,N,,40.476797315950634,-3.6902155998371517,POINT (-3.6902155998371517 40.476797315950634),870,471,avenida de monforte de lemos
2024S018209,28/05/2024,1900-01-01 14:30:00,"AVDA. MONFORTE DE LEMOS, 9",9,8,FUENCARRAL-EL PARDO,Colisión múltiple,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,441495.0,4480908.0,N,,40.476797315950634,-3.6902155998371517,POINT (-3.6902155998371517 40.476797315950634),870,471,avenida de monforte de lemos
2024S018209,28/05/2024,1900-01-01 14:30:00,"AVDA. MONFORTE DE LEMOS, 9",9,8,FUENCARRAL-EL PARDO,Colisión múltiple,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14.0,Sin asistencia sanitaria,441495.0,4480908.0,N,,40.476797315950634,-3.6902155998371517,POINT (-3.6902155998371517 40.476797315950634),870,471,avenida de monforte de lemos
2024S018210,28/05/2024,1900-01-01 15:00:00,"CALL. TOLEDO, 171A",171A,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 50 a 54 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,439445.0,4472640.0,N,,40.40216878619259,-3.7136108201879248,POINT (-3.7136108201879248 40.40216878619259),900,1021,pirámides
2024S018210,28/05/2024,1900-01-01 15:00:00,"CALL. TOLEDO, 171A",171A,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14.0,Sin asistencia sanitaria,439445.0,4472640.0,N,,40.40216878619259,-3.7136108201879248,POINT (-3.7136108201879248 40.40216878619259),900,1021,pirámides
2024S018211,28/05/2024,1900-01-01 15:05:00,"CALL. GUZMAN EL BUENO, 102",102,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,2.0,Ingreso inferior o igual a 24 horas,439566.0,4477050.0,N,,40.441904824307585,-3.7126040997537637,POINT (-3.7126040997537637 40.441904824307585),905,1055,melquíades álvarez
2024S018211,28/05/2024,1900-01-01 15:05:00,"CALL. GUZMAN EL BUENO, 102",102,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14.0,Sin asistencia sanitaria,439566.0,4477050.0,N,,40.441904824307585,-3.7126040997537637,POINT (-3.7126040997537637 40.441904824307585),905,1055,melquíades álvarez
2024S018213,28/05/2024,1900-01-01 15:50:00,CALL. PILAR NOGUEIRO / TRVA. PILAR NOGUEIRO,11,13,PUENTE DE VALLECAS,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,7.0,Asistencia sanitaria sólo en el lugar del accidente,443894.0,4472215.0,N,,40.39865181390528,-3.6611475333355017,POINT (-3.6611475333355017 40.39865181390528),950,912,calle de mendívil
2024S018213,28/05/2024,1900-01-01 15:50:00,CALL. PILAR NOGUEIRO / TRVA. PILAR NOGUEIRO,11,13,PUENTE DE VALLECAS,Caída,Despejado,Motocicleta hasta 125cc,Peatón,De 60 a 64 años,Mujer,14.0,Sin asistencia sanitaria,443894.0,4472215.0,N,,40.39865181390528,-3.6611475333355017,POINT (-3.6611475333355017 40.39865181390528),950,912,calle de mendívil
2024S018214,28/05/2024,1900-01-01 15:28:00,AVDA. MANUEL FRAGA IRIBARNE / CALL. MARIA REICHE,35,16,HORTALEZA,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 40 a 44 años,Hombre,14.0,Sin asistencia sanitaria,448437.0,4482067.0,N,,40.4876982559948,-3.608415953550326,POINT (-3.608415953550326 40.4876982559948),928,26,av manuel fraga iribarne - maria reiche
2024S018214,28/05/2024,1900-01-01 15:28:00,AVDA. MANUEL FRAGA IRIBARNE / CALL. MARIA REICHE,35,16,HORTALEZA,Colisión fronto-lateral,Despejado,Autobús,Pasajero,De 25 a 29 años,Hombre,14.0,Sin asistencia sanitaria,448437.0,4482067.0,N,,40.4876982559948,-3.608415953550326,POINT (-3.608415953550326 40.4876982559948),928,26,av manuel fraga iribarne - maria reiche
2024S018214,28/05/2024,1900-01-01 15:28:00,AVDA. MANUEL FRAGA IRIBARNE / CALL. MARIA REICHE,35,16,HORTALEZA,Colisión fronto-lateral,Despejado,Autobús,Pasajero,De 25 a 29 años,Mujer,14.0,Sin asistencia sanitaria,448437.0,4482067.0,N,,40.4876982559948,-3.608415953550326,POINT (-3.608415953550326 40.4876982559948),928,26,av manuel fraga iribarne - maria reiche
2024S018214,28/05/2024,1900-01-01 15:28:00,AVDA. MANUEL FRAGA IRIBARNE / CALL. MARIA REICHE,35,16,HORTALEZA,Colisión fronto-lateral,Despejado,Autobús,Pasajero,De 40 a 44 años,Mujer,7.0,Asistencia sanitaria sólo en el lugar del accidente,448437.0,4482067.0,N,,40.4876982559948,-3.608415953550326,POINT (-3.608415953550326 40.4876982559948),928,26,av manuel fraga iribarne - maria reiche
